"gene","Orthogroup","avg_log2FC","cluster_name","source","ref_cluster","query_cluster","species","tissue"
"Potri_008G043100","OG0000249",1.14612470828731,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_008G048800","OG0002310",1.33650969556143,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_008G050200","OG0001615",1.23096248410215,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_008G059400","OG0001821",1.37930066284546,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_008G152500","OG0002518",1.31669591376335,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_008G171200","OG0001602",1.31703262272425,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_008G175500","OG0002663",1.7388506017066,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_008G187000","OG0003090",1.27820517561301,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_009G056900","OG0001937",1.14600955480567,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_009G146200","OG0001753",1.14963218916903,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_009G149400","OG0001757",1.77454150821527,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_010G012700","OG0001929",1.67230680980719,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_010G045800","OG0003090",1.168437369932,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_010G066400","OG0001602",1.17525263585093,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_010G087800","OG0002518",1.23734033981137,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_010G191200","OG0003973",1.23087944564163,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_010G194200","OG0001821",1.93510319274653,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_010G210300","OG0001615",1.41105829243022,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_010G212300","OG0002310",1.31934998236549,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_010G239300","OG0002158",1.93327428876273,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_012G021700","OG0002545",2.0452739239786,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_012G024300","OG0000811",1.29726241363475,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_012G096600","OG0002663",1.33144780888932,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_012G114000","OG0002753",1.25326950305677,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_012G128300","OG0001953",1.39767552362806,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_012G128600","OG0001930",1.44668209806053,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_012G139400","OG0002631",1.20841179904487,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_013G013600","OG0002592",1.18698001189257,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_013G027600","OG0002273",1.23732348629008,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_013G036100","OG0002518",1.16774963906612,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_014G049900","OG0007940",1.25093818427322,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_014G053300","OG0002599",1.17258259088258,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_014G068600","OG0001930",1.36928042063197,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_014G105400","OG0002545",1.24225718470904,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_014G127300","OG0002592",1.46686433040967,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_014G128800","OG0001929",1.2742814049885,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_015G094400","OG0002663",1.33201807594153,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_015G111500","OG0002753",1.20990757725087,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_016G061100","OG0003312",1.68378406803553,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_016G069000","OG0003090",1.26638621313366,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_016G079800","OG0001615",1.16816071609698,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_016G085800","OG0002028",1.24699933024314,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_017G026000","OG0003282",1.35644937446226,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_017G092200","OG0002966",1.40747640662958,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_017G100800","OG0002156",1.21169136525438,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_017G110000","OG0001937",1.73473347741607,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_017G115400","OG0001801",1.37213019228707,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_017G146700","OG0002830",1.20279168227356,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_018G022100","OG0003814",1.32183890743477,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_018G145200","OG0002508",1.19699754221675,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_019G057000","OG0004054",1.27424002318883,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Potri_019G099000","OG0002567",1.46064498707445,"1","query","Pericycle",1,"oryza_sativa","Root;Leaf"
"Os10g0563700","OG0007940",1.97354026874462,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os07g0150200","OG0002178",1.52829902420156,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os01g0896700","OG0002567",1.51195682565185,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os05g0445500","OG0001753",1.45087910615922,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os05g0477300","OG0004054",1.44040201090695,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os03g0297100","OG0001801",1.43974813788299,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os03g0141000","OG0003312",1.43525096614924,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os03g0424800","OG0002966",1.41781449307932,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os08g0130500","OG0003973",1.40156928692673,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os04g0598200","OG0002508",1.40037898743203,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os03g0818400","OG0002028",1.3872105589562,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os02g0785800","OG0001821",1.38282412253926,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os03g0598800","OG0002829",1.36113748448025,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os01g0328400","OG0002753",1.34604091206006,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os02g0534800","OG0001925",1.34497375156523,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os03g0408300","OG0003090",1.3434327200365,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os08g0530200","OG0002663",1.3389098462854,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os04g0613600","OG0002599",1.3279419722106,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os09g0507800","OG0002156",1.32435877953251,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os10g0170200","OG0001953",1.31727833177419,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os06g0115500","OG0002273",1.31690296929658,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os05g0155100","OG0002592",1.28381808117834,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os08g0117300","OG0001930",1.28326735828969,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os03g0756000","OG0002774",1.25174511861133,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os02g0503400","OG0002310",1.23859457126084,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os01g0815800","OG0002631",1.2380373066784,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os10g0564300","OG0003485",1.23772804292031,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os05g0597100","OG0001757",1.23738100250961,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os07g0208000","OG0001506",1.22442011806146,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os04g0501000","OG0001615",1.22103100292218,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os02g0321900","OG0001825",1.21658359366804,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os01g0834500","OG0002028",1.21220362577625,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os02g0814700","OG0001602",1.20515206379971,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os11g0168200","OG0001653",1.19511078445738,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os05g0160200","OG0002753",1.18598558912625,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os04g0349500","OG0001937",1.17365575684412,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os10g0466700","OG0001602",1.172195288485,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os03g0343500","OG0001929",1.17134232021066,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os06g0555400","OG0002518",1.16997286891189,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os01g0191100","OG0001753",1.16851201341651,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os02g0821200","OG0002556",1.16349035148128,"Pericycle","reference","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_001G046600","OG0002178",0.834082093767589,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_001G118100","OG0001506",0.895098208031452,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_001G156100","OG0002829",0.956498376596054,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_001G194000","OG0002556",0.773549662549949,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_001G262100","OG0001937",0.769059887924061,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_001G342500","OG0003485",0.831188006340388,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_002G140400","OG0002599",0.961094159257593,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_002G146800","OG0001930",0.849062989093296,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_002G242600","OG0002774",0.884019253304362,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_003G114800","OG0001506",0.773990453504749,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_003G123101","OG0002631",0.84171874037165,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_003G159500","OG0003312",0.926696396808819,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_004G099200","OG0001801",0.847773944515587,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_004G131800","OG0001925",1.0247690665083,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_004G185800","OG0001753",0.850921212838539,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_004G188800","OG0001757",0.878578418222105,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_004G202832","OG0001825",0.813448387781696,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_005G194500","OG0001653",1.03637150072375,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_006G021500","OG0003485",0.987601426251637,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_006G077200","OG0002508",0.943482531105268,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_006G195400","OG0003312",0.823898651125437,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_007G035600","OG0001825",0.787152052772309,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_008G048800","OG0002310",0.794743783276806,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_008G171200","OG0001602",0.850766354963728,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_008G175500","OG0002663",0.842514530394667,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_008G187000","OG0003090",0.873507583224523,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_009G149400","OG0001757",0.842426171839977,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_010G087800","OG0002518",0.802609473208283,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_010G191200","OG0003973",0.807773045034953,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_010G194200","OG0001821",1.14466299538268,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_010G208700","OG0001506",0.781229060235639,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_010G210300","OG0001615",0.829583202201639,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_012G096600","OG0002663",0.866402323601477,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_012G114000","OG0002753",0.775530410917573,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_012G128300","OG0001953",0.790513321346952,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_012G128600","OG0001930",0.943995503450157,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_013G013600","OG0002592",0.772499484083333,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_013G027600","OG0002273",0.767388810942685,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_014G049900","OG0007940",0.770828757841128,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_014G053300","OG0002599",0.766157782664802,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_014G127300","OG0002592",0.904287787847289,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_014G128800","OG0001929",0.798566101582492,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_015G094400","OG0002663",0.834803226250959,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_016G061100","OG0003312",1.03492599503477,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_016G079800","OG0001615",0.770303596577961,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_016G085800","OG0002028",0.769904082395429,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_017G092200","OG0002966",0.853258516563133,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_017G100800","OG0002156",0.774216999898818,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_017G115400","OG0001801",0.86089785209861,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_019G057000","OG0004054",0.780108393611596,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Potri_019G099000","OG0002567",0.925011557109292,"8","query","Pericycle",8,"oryza_sativa","Root;Leaf"
"Os02g0121300","OG0000387",2.96629812294619,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os09g0458900","OG0001329",2.73242509335654,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os01g0257300","OG0001216",2.38055813072475,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os01g0788200","OG0002405",1.81873955411511,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os01g0948600","OG0011418",1.80939664149069,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os01g0200700","OG0011569",1.7569122205315,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os01g0963000","OG0001582",1.72407007719951,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os10g0154700","OG0000387",1.6283147753581,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os05g0438500","OG0000356",1.62780784066195,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os07g0191650","OG0006328",1.4707622797684,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os07g0597000","OG0001024",1.38917481882472,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os05g0491100","OG0000174",1.37480829982358,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os04g0684800","OG0001021",1.29462460741912,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os04g0508300","OG0004384",1.29250157648133,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os02g0530100","OG0000252",1.23907661912009,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os01g0962400","OG0008448",1.1792604953717,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os05g0508500","OG0002445",1.17565311206599,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os04g0498600","OG0001408",1.15183794317822,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os02g0771600","OG0000893",1.14463932245909,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os02g0120600","OG0000104",1.08247145930208,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os04g0667800","OG0000104",1.06716913554099,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os01g0658400","OG0000104",1.03767426045198,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os01g0810300","OG0000174",0.934388795849011,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os02g0300700","OG0003166",0.923582758363141,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os03g0123100","OG0002130",0.894595951200546,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os06g0152100","OG0000965",0.815629557294741,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os03g0780400","OG0003343",0.800137276867276,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os03g0743500","OG0000174",0.734889156202793,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os03g0161800","OG0002594",0.72713908781173,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os12g0181600","OG0000245",0.689702086221585,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Os01g0918300","OG0002135",0.683663986600791,"Phloem","reference","Phloem",4,"oryza_sativa","Root;Leaf"
"Potri_001G057500","OG0002405",0.260659232362747,"4","query","Phloem",4,"oryza_sativa","Root;Leaf"
"Potri_001G222200","OG0000174",0.466381978426476,"4","query","Phloem",4,"oryza_sativa","Root;Leaf"
"Potri_001G347700","OG0004384",0.35553114868766,"4","query","Phloem",4,"oryza_sativa","Root;Leaf"
"Potri_002G021500","OG0000387",0.898143647861763,"4","query","Phloem",4,"oryza_sativa","Root;Leaf"
"Potri_002G030000","OG0002445",1.04458910540563,"4","query","Phloem",4,"oryza_sativa","Root;Leaf"
"Potri_002G038800","OG0003343",1.00247946788078,"4","query","Phloem",4,"oryza_sativa","Root;Leaf"
"Potri_002G065300","OG0001582",1.59631089603888,"4","query","Phloem",4,"oryza_sativa","Root;Leaf"
"Potri_002G079400","OG0000245",3.25347046117182,"4","query","Phloem",4,"oryza_sativa","Root;Leaf"
"Potri_002G087200","OG0008448",0.784765017985165,"4","query","Phloem",4,"oryza_sativa","Root;Leaf"
